"日期","收市","開市","高","低","成交量","升跌（%）"
"2019-6-27","1,414.90","1,414.90","1,414.90","1,414.90","336.36K","-0.04%"
"2019-6-26","1,415.40","1,427.20","1,427.90","1,405.00","421.95K","-0.23%"
"2019-6-25","1,418.70","1,423.40","1,442.90","1,415.10","643.59K","0.04%"
"2019-6-24","1,418.20","1,403.90","1,425.10","1,403.60","375.15K","1.29%"
"2019-6-21","1,400.10","1,391.20","1,415.40","1,386.10","518.89K","0.23%"
"2019-6-20","1,396.90","1,364.50","1,397.70","1,361.30","542.90K","3.57%"
"2019-6-19","1,348.80","1,350.40","1,366.60","1,344.80","332.61K","-0.14%"
"2019-6-18","1,350.70","1,343.90","1,358.50","1,342.10","376.27K","0.58%"
"2019-6-17","1,342.90","1,345.50","1,347.10","1,336.60","238.71K","-0.12%"
"2019-6-14","1,344.50","1,346.50","1,362.20","1,341.40","358.45K","0.06%"
"2019-6-13","1,343.70","1,337.80","1,347.00","1,335.90","204.83K","0.52%"
"2019-6-12","1,336.80","1,330.60","1,342.30","1,329.80","234.46K","0.42%"
"2019-6-11","1,331.20","1,331.80","1,333.80","1,323.60","215.15K","0.14%"
"2019-6-10","1,329.30","1,341.20","1,341.70","1,329.00","228.03K","-1.25%"
"2019-6-7","1,346.10","1,339.70","1,352.70","1,334.30","331.29K","0.25%"
"2019-6-6","1,342.70","1,336.10","1,344.20","1,331.30","263.09K","0.68%"
"2019-6-5","1,333.60","1,330.20","1,348.90","1,329.30","413.47K","0.37%"
"2019-6-4","1,328.70","1,329.70","1,334.10","1,324.70","319.96K","0.06%"
"2019-6-3","1,327.90","1,312.50","1,333.00","1,310.90","363.40K","1.28%"
"2019-5-31","1,311.10","1,293.20","1,311.90","1,292.50","341.18K","1.45%"
"2019-5-30","1,292.40","1,285.10","1,293.90","1,279.20","284.02K","0.68%"
"2019-5-29","1,283.70","1,281.80","1,287.80","1,281.40","1.64K","0.28%"
"2019-5-28","1,280.10","1,287.20","1,289.60","1,278.50","0.78K","0.23%"
"2019-5-27","1,277.10","1,283.50","1,286.90","1,275.10","362.16K","-0.72%"
"2019-5-24","1,286.40","1,285.90","1,287.50","1,283.30","0.41K","-0.16%"
"2019-5-23","1,288.40","1,276.80","1,289.80","1,275.50","0.51K","0.88%"
"2019-5-22","1,277.10","1,276.10","1,279.50","1,275.50","0.32K","0.07%"
"2019-5-21","1,276.20","1,281.20","1,281.20","1,272.00","0.32K","-0.32%"
"2019-5-20","1,280.30","1,281.60","1,282.00","1,276.90","0.20K","0.11%"
"2019-5-17","1,278.90","1,290.10","1,292.00","1,278.00","0.38K","-0.81%"
"2019-5-16","1,289.40","1,300.10","1,300.80","1,287.80","0.47K","-0.85%"
"2019-5-15","1,300.50","1,300.10","1,304.00","1,298.60","0.05K","0.12%"
"2019-5-14","1,299.00","1,303.40","1,303.40","1,298.20","0.09K","-0.44%"
"2019-5-13","1,304.70","1,291.10","1,304.80","1,285.30","0.09K","1.12%"
"2019-5-10","1,290.20","1,288.20","1,292.30","1,287.80","0.04K","0.16%"
"2019-5-9","1,288.20","1,287.10","1,291.60","1,285.20","0.03K","0.30%"
"2019-5-8","1,284.40","1,291.10","1,295.00","1,284.00","0.04K","-0.33%"
"2019-5-7","1,288.60","1,286.80","1,289.60","1,283.90","0.03K","0.13%"
"2019-5-6","1,286.90","1,286.10","1,289.90","1,282.30","0.03K","0.20%"
"2019-5-3","1,284.30","1,276.10","1,286.60","1,273.50","0.03K","0.73%"
"2019-5-2","1,275.00","1,278.00","1,278.50","1,272.70","0.06K","-0.95%"
"2019-5-1","1,287.20","1,285.00","1,290.40","1,281.00","0.02K","-0.11%"
"2019-4-30","1,288.60","1,288.60","1,288.60","1,288.60","239.44K","0.32%"
"2019-4-29","1,284.50","1,284.50","1,284.50","1,284.50","208.96K","-0.33%"
"2019-4-26","1,288.80","1,279.10","1,290.90","1,276.00","278.89K","0.71%"
"2019-4-25","1,279.70","1,277.90","1,284.80","1,275.20","237.15K","0.02%"
"2019-4-24","1,279.40","1,274.40","1,280.70","1,270.50","246.05K","0.49%"
"2019-4-23","1,273.20","1,277.00","1,278.50","1,267.90","280.34K","-0.34%"
"2019-4-22","1,277.60","1,278.00","1,281.90","1,275.70","136.44K","0.13%"
"2019-4-18","1,276.00","1,276.20","1,279.70","1,273.00","229.63K","-0.06%"
"2019-4-17","1,276.80","1,279.50","1,282.10","1,275.20","223.36K","-0.03%"
"2019-4-16","1,277.20","1,290.80","1,291.70","1,275.50","326.51K","-1.09%"
"2019-4-15","1,291.30","1,294.00","1,295.20","1,285.30","232.99K","-0.30%"
"2019-4-12","1,295.20","1,295.80","1,299.10","1,293.20","192.49K","0.15%"
"2019-4-11","1,293.30","1,312.40","1,313.10","1,292.90","324.74K","-1.57%"
"2019-4-10","1,313.90","1,308.20","1,314.70","1,304.70","218.88K","0.43%"
"2019-4-9","1,308.30","1,301.60","1,310.40","1,300.60","200.34K","0.49%"
"2019-4-8","1,301.90","1,295.80","1,307.90","1,295.50","207.57K","0.49%"
"2019-4-5","1,295.60","1,296.50","1,297.80","1,288.30","231.45K","0.10%"
"2019-4-4","1,294.30","1,294.40","1,298.70","1,284.90","262.54K","-0.08%"
"2019-4-3","1,295.30","1,296.90","1,299.00","1,292.70","190.37K","-0.01%"
"2019-4-2","1,295.40","1,292.20","1,297.10","1,289.50","196.40K","0.09%"
"2019-4-1","1,294.20","1,297.20","1,301.70","1,291.00","236.66K","-0.33%"
"2019-3-29","1,298.50","1,295.00","1,304.60","1,291.30","270.18K","0.25%"
"2019-3-28","1,295.30","1,315.00","1,317.60","1,293.30","426.82K","-1.42%"
"2019-3-27","1,313.90","1,318.70","1,322.00","1,310.90","2.01K","-0.33%"
"2019-3-26","1,318.30","1,325.20","1,325.20","1,315.50","1.53K","-0.54%"
"2019-3-25","1,325.40","1,316.20","1,326.50","1,314.00","1.01K","0.76%"
"2019-3-22","1,315.40","1,312.30","1,317.60","1,310.00","0.50K","0.37%"
"2019-3-21","1,310.60","1,316.00","1,322.40","1,306.60","1.40K","0.45%"
"2019-3-20","1,304.70","1,309.00","1,319.60","1,301.50","2.47K","-0.37%"
"2019-3-19","1,309.60","1,308.20","1,313.10","1,307.20","0.58K","0.38%"
"2019-3-18","1,304.60","1,303.00","1,309.00","1,301.70","0.23K","-0.09%"
"2019-3-15","1,305.80","1,298.10","1,308.30","1,297.80","0.59K","0.56%"
"2019-3-14","1,298.50","1,310.00","1,310.00","1,295.90","1.04K","-1.07%"
"2019-3-13","1,312.50","1,304.00","1,314.50","1,304.00","0.21K","0.87%"
"2019-3-12","1,301.20","1,295.90","1,304.90","1,295.60","0.17K","0.53%"
"2019-3-11","1,294.30","1,300.90","1,301.90","1,294.10","0.12K","-0.64%"
"2019-3-8","1,302.70","1,294.30","1,303.10","1,293.80","0.16K","1.03%"
"2019-3-7","1,289.40","1,290.90","1,292.50","1,286.80","0.12K","-0.11%"
"2019-3-6","1,290.80","1,292.70","1,294.60","1,288.30","0.04K","0.23%"
"2019-3-5","1,287.80","1,290.20","1,292.80","1,286.00","0.08K","-0.21%"
"2019-3-4","1,290.50","1,297.60","1,301.00","1,287.00","0.24K","-0.92%"
"2019-3-1","1,302.50","1,311.10","1,314.60","1,297.00","0.06K","-1.28%"
"2019-2-28","1,319.40","1,327.80","1,328.00","1,318.10","0.07K","-0.42%"
"2019-2-27","1,325.00","1,325.00","1,325.00","1,325.00","198.04K","-0.26%"
"2019-2-26","1,328.50","1,329.90","1,332.40","1,325.50","185.56K","-0.08%"
"2019-2-25","1,329.50","1,331.90","1,334.90","1,327.30","181.78K","-0.25%"
"2019-2-22","1,332.80","1,325.80","1,335.60","1,323.80","241.80K","0.38%"
"2019-2-21","1,327.80","1,341.70","1,344.30","1,323.30","285.81K","-1.49%"
"2019-2-20","1,347.90","1,343.90","1,349.80","1,339.80","246.72K","0.23%"
"2019-2-19","1,344.80","1,325.00","1,345.00","1,323.80","348.64K","0.00%"
"2019-2-18","1,344.80","1,327.90","1,345.00","1,324.40","348.64K","1.72%"
"2019-2-15","1,322.10","1,315.50","1,325.80","1,314.30","200.28K","0.62%"
"2019-2-14","1,313.90","1,309.60","1,317.40","1,304.70","228.46K","-0.09%"
"2019-2-13","1,315.10","1,314.30","1,321.70","1,308.10","213.96K","0.08%"
"2019-2-12","1,314.00","1,311.60","1,318.30","1,310.00","146.45K","0.16%"
"2019-2-11","1,311.90","1,318.10","1,318.70","1,307.10","150.61K","-0.50%"
"2019-2-8","1,318.50","1,314.30","1,319.50","1,311.50","135.69K","0.33%"
"2019-2-7","1,314.20","1,310.90","1,315.80","1,306.40","166.76K","-0.02%"
"2019-2-6","1,314.40","1,319.40","1,319.90","1,309.60","137.25K","-0.36%"
"2019-2-5","1,319.20","1,316.80","1,321.00","1,314.80","129.01K","-0.01%"
"2019-2-4","1,319.30","1,322.60","1,323.60","1,312.70","159.56K","-0.21%"
"2019-2-1","1,322.10","1,326.00","1,328.20","1,320.60","200.00K","-0.23%"
"2019-1-31","1,325.20","1,325.40","1,331.10","1,322.20","224.75K","0.74%"
"2019-1-30","1,315.50","1,317.00","1,328.60","1,313.50","272.11K","0.26%"
"2019-1-29","1,312.10","1,305.00","1,313.80","1,304.80","2.36K","0.47%"
"2019-1-28","1,305.90","1,302.20","1,306.20","1,299.50","1.41K","0.40%"
"2019-1-25","1,300.70","1,282.40","1,305.30","1,281.70","1.94K","1.43%"
"2019-1-24","1,282.30","1,285.30","1,286.50","1,278.70","0.67K","-0.35%"
"2019-1-23","1,286.80","1,286.50","1,288.30","1,280.40","0.56K","0.08%"
"2019-1-22","1,285.80","1,284.50","1,287.20","1,279.00","1.27K","0.19%"
"2019-1-21","1,283.40","1,282.40","1,285.00","1,276.00","318.85K","-0.11%"
"2019-1-18","1,284.80","1,294.80","1,294.80","1,282.50","1.34K","-0.80%"
"2019-1-17","1,295.20","1,295.80","1,297.10","1,291.80","0.23K","-0.11%"
"2019-1-16","1,296.60","1,291.90","1,297.70","1,290.70","0.37K","0.40%"
"2019-1-15","1,291.40","1,294.30","1,298.00","1,290.00","0.34K","-0.25%"
"2019-1-14","1,294.70","1,296.40","1,299.40","1,291.10","0.30K","0.14%"
"2019-1-11","1,292.90","1,291.00","1,298.50","1,290.80","0.25K","0.16%"
"2019-1-10","1,290.80","1,297.30","1,300.90","1,290.70","0.20K","-0.36%"
"2019-1-9","1,295.40","1,289.10","1,297.90","1,284.60","0.14K","0.47%"
"2019-1-8","1,289.30","1,290.40","1,291.00","1,286.50","0.07K","-0.31%"
"2019-1-7","1,293.30","1,290.20","1,299.80","1,287.60","0.26K","0.32%"
"2019-1-4","1,289.20","1,301.00","1,301.90","1,282.30","0.29K","-0.71%"
"2019-1-3","1,298.40","1,293.50","1,298.10","1,289.70","0.56K","0.86%"
"2019-1-2","1,287.30","1,288.10","1,293.70","1,284.30","0.13K","0.22%"
"2018-12-31","1,284.50","1,284.00","1,288.60","1,284.00","0.02K","-0.12%"
"2018-12-28","1,286.10","1,286.10","1,286.10","1,286.10","162.73K","0.39%"
"2018-12-27","1,281.10","1,270.10","1,281.60","1,269.10","213.50K","0.64%"
"2018-12-26","1,273.00","1,273.50","1,282.30","1,267.40","208.54K","0.09%"
"2018-12-24","1,271.80","1,260.70","1,273.90","1,260.00","137.24K","1.09%"
"2018-12-21","1,258.10","1,263.50","1,266.20","1,257.10","212.78K","-0.77%"
"2018-12-20","1,267.90","1,247.00","1,270.30","1,246.20","318.24K","0.92%"
"2018-12-19","1,256.40","1,253.50","1,262.20","1,245.30","275.31K","0.22%"
"2018-12-18","1,253.60","1,249.70","1,254.50","1,249.00","171.59K","0.14%"
"2018-12-17","1,251.80","1,242.80","1,252.20","1,239.40","166.88K","0.84%"
"2018-12-14","1,241.40","1,246.20","1,247.30","1,236.50","194.65K","-0.48%"
"2018-12-13","1,247.40","1,250.70","1,251.70","1,244.40","158.85K","-0.21%"
"2018-12-12","1,250.00","1,248.30","1,252.60","1,247.10","157.07K","0.22%"
"2018-12-11","1,247.20","1,249.80","1,255.10","1,245.80","186.39K","-0.18%"
"2018-12-10","1,249.40","1,255.60","1,256.60","1,246.90","199.74K","-0.26%"
"2018-12-7","1,252.60","1,243.10","1,255.80","1,242.60","225.56K","0.72%"
"2018-12-6","1,243.60","1,243.00","1,249.90","1,240.00","248.86K","0.08%"
"2018-12-5","1,242.60","1,244.60","1,244.80","1,238.70","110.21K","-0.32%"
"2018-12-4","1,246.60","1,236.30","1,247.50","1,235.80","221.14K","0.56%"
"2018-12-3","1,239.60","1,227.80","1,240.40","1,226.60","247.72K","1.11%"
"2018-11-30","1,226.00","1,229.90","1,231.10","1,221.80","170.45K","-0.36%"
"2018-11-29","1,230.40","1,227.10","1,234.90","1,226.70","246.43K","0.26%"
"2018-11-28","1,227.20","1,217.70","1,230.20","1,214.50","1.37K","0.83%"
"2018-11-27","1,217.10","1,226.90","1,228.80","1,215.90","0.77K","-0.73%"
"2018-11-26","1,226.10","1,226.60","1,231.00","1,225.60","0.28K","-0.04%"
"2018-11-23","1,226.60","1,231.30","1,232.60","1,224.20","0.78K","0.28%"
"2018-11-22","1,223.20","1,227.80","1,229.20","1,220.30","240.35K","-0.65%"
"2018-11-21","1,231.20","1,225.70","1,232.90","1,223.60","0.22K","0.56%"
"2018-11-20","1,224.40","1,225.30","1,232.30","1,224.30","0.53K","-0.34%"
"2018-11-19","1,228.60","1,225.70","1,229.30","1,222.70","0.26K","0.18%"
"2018-11-16","1,226.40","1,217.30","1,229.10","1,217.30","0.87K","0.64%"
"2018-11-15","1,218.60","1,215.40","1,219.70","1,212.70","0.29K","0.40%"
"2018-11-14","1,213.80","1,206.70","1,217.50","1,202.50","0.18K","0.72%"
"2018-11-13","1,205.10","1,205.20","1,209.00","1,201.70","0.47K","-0.18%"
"2018-11-12","1,207.30","1,214.00","1,214.50","1,204.80","0.16K","-0.44%"
"2018-11-9","1,212.60","1,227.20","1,227.30","1,211.50","0.31K","-1.36%"
"2018-11-8","1,229.30","1,231.30","1,231.30","1,226.30","1.00K","-0.31%"
"2018-11-7","1,233.10","1,233.10","1,241.70","1,231.10","1.08K","0.21%"
"2018-11-6","1,230.50","1,235.70","1,241.10","1,230.60","0.98K","-0.46%"
"2018-11-5","1,236.20","1,233.80","1,237.60","1,233.80","0.70K","-0.06%"
"2018-11-2","1,237.00","1,240.70","1,240.70","1,240.70","0.82K","-0.36%"
"2018-11-1","1,241.50","1,219.00","1,228.40","1,219.00","0.06K","1.93%"
"2018-10-31","1,218.00","1,219.80","1,221.80","1,218.30","0.00K","-0.84%"
"2018-10-30","1,228.30","1,228.30","1,228.30","1,228.30","224.64K","0.06%"
"2018-10-29","1,227.60","1,236.40","1,237.60","1,226.10","234.29K","-0.66%"
"2018-10-26","1,235.80","1,234.70","1,246.00","1,232.50","315.69K","0.28%"
"2018-10-25","1,232.40","1,236.60","1,242.00","1,230.50","259.68K","0.11%"
"2018-10-24","1,231.10","1,233.80","1,238.00","1,228.30","211.48K","-0.46%"
"2018-10-23","1,236.80","1,225.10","1,243.00","1,224.50","288.38K","1.00%"
"2018-10-22","1,224.60","1,230.50","1,232.60","1,222.80","187.23K","-0.33%"
"2018-10-19","1,228.70","1,228.60","1,234.10","1,226.20","191.80K","-0.11%"
"2018-10-18","1,230.10","1,225.50","1,233.60","1,221.70","243.11K","0.22%"
"2018-10-17","1,227.40","1,228.00","1,232.90","1,223.70","235.33K","-0.29%"
"2018-10-16","1,231.00","1,230.50","1,235.90","1,226.30","242.42K","0.06%"
"2018-10-15","1,230.30","1,221.20","1,236.90","1,220.40","291.57K","0.68%"
"2018-10-12","1,222.00","1,227.70","1,228.10","1,219.30","318.23K","-0.46%"
"2018-10-11","1,227.60","1,197.90","1,230.00","1,194.70","531.78K","2.87%"
"2018-10-10","1,193.40","1,192.70","1,198.60","1,188.50","248.56K","0.16%"
"2018-10-9","1,191.50","1,192.20","1,195.80","1,186.60","243.86K","0.24%"
"2018-10-8","1,188.60","1,206.70","1,208.00","1,186.00","320.10K","-1.41%"
"2018-10-5","1,205.60","1,203.70","1,209.80","1,200.90","255.48K","0.33%"
"2018-10-4","1,201.60","1,201.40","1,210.70","1,199.60","290.84K","-0.11%"
"2018-10-3","1,202.90","1,207.00","1,212.30","1,200.40","255.07K","-0.34%"
"2018-10-2","1,207.00","1,192.70","1,212.30","1,192.20","365.32K","1.28%"
"2018-10-1","1,191.70","1,196.10","1,196.50","1,188.10","220.51K","-0.38%"
"2018-9-28","1,196.20","1,186.80","1,198.00","1,184.30","307.82K","0.74%"
"2018-9-27","1,187.40","1,198.90","1,202.60","1,185.60","351.05K","-0.79%"
"2018-9-26","1,196.90","1,203.00","1,203.90","1,193.00","0.44K","-0.47%"
"2018-9-25","1,202.50","1,200.20","1,204.60","1,198.90","0.13K","0.07%"
"2018-9-24","1,201.70","1,201.20","1,205.00","1,196.20","0.18K","0.26%"
"2018-9-21","1,198.60","1,209.70","1,212.10","1,194.20","0.39K","-0.85%"
"2018-9-20","1,208.90","1,206.40","1,210.50","1,203.50","0.09K","0.23%"
"2018-9-19","1,206.10","1,201.50","1,208.50","1,201.00","0.12K","0.45%"
"2018-9-18","1,200.70","1,202.80","1,204.50","1,199.60","0.04K","-0.22%"
"2018-9-17","1,203.40","1,198.50","1,207.00","1,195.60","0.05K","0.40%"
"2018-9-14","1,198.60","1,204.20","1,209.70","1,195.80","0.12K","-0.57%"
"2018-9-13","1,205.50","1,208.90","1,213.30","1,202.50","0.09K","-0.22%"
"2018-9-12","1,208.20","1,198.90","1,210.90","1,197.90","0.04K","0.73%"
"2018-9-11","1,199.50","1,198.70","1,198.90","1,190.10","0.02K","0.19%"
"2018-9-10","1,197.20","1,198.80","1,199.60","1,194.70","0.02K","-0.05%"
"2018-9-7","1,197.80","1,202.80","1,203.70","1,200.00","0.01K","-0.32%"
"2018-9-6","1,201.70","1,207.60","1,209.00","1,203.50","0.01K","0.24%"
"2018-9-5","1,198.80","1,196.10","1,200.70","1,196.10","0.02K","0.18%"
"2018-9-4","1,196.60","1,201.80","1,204.80","1,193.30","0.06K","-0.21%"
"2018-9-3","1,199.10","1,207.00","1,207.60","1,195.10","421.47K","-0.42%"
"2018-8-31","1,204.10","1,202.70","1,205.30","1,202.70","265.11K","0.13%"
"2018-8-30","1,202.50","1,202.50","1,202.50","1,202.50","288.07K","-0.33%"
"2018-8-29","1,206.50","1,202.20","1,208.80","1,202.20","10.90K","-0.25%"
"2018-8-28","1,209.50","1,212.80","1,215.70","1,201.00","20.28K","-0.14%"
"2018-8-27","1,211.20","1,209.20","1,214.00","1,204.50","3.45K","0.22%"
"2018-8-24","1,208.60","1,187.10","1,210.40","1,184.90","9.56K","1.62%"
"2018-8-23","1,189.30","1,198.00","1,198.70","1,185.60","5.42K","-0.78%"
"2018-8-22","1,198.70","1,198.70","1,203.70","1,194.80","7.57K","0.27%"
"2018-8-21","1,195.50","1,193.00","1,199.80","1,190.00","4.52K","0.45%"
"2018-8-20","1,190.20","1,185.50","1,193.20","1,185.30","4.20K","0.88%"
"2018-8-17","1,179.80","1,177.50","1,187.60","1,174.20","4.99K","0.02%"
"2018-8-16","1,179.60","1,178.10","1,184.50","1,162.70","6.75K","-0.08%"
"2018-8-15","1,180.50","1,196.80","1,197.20","1,175.60","8.79K","-1.30%"
"2018-8-14","1,196.10","1,196.30","1,200.90","1,194.50","3.75K","0.16%"
"2018-8-13","1,194.20","1,214.20","1,216.50","1,193.90","8.35K","-1.65%"
"2018-8-10","1,214.20","1,215.30","1,220.00","1,208.50","6.70K","-0.07%"
"2018-8-9","1,215.10","1,217.10","1,220.50","1,213.60","3.16K","-0.09%"
"2018-8-8","1,216.20","1,214.10","1,218.50","1,208.80","6.97K","0.24%"
"2018-8-7","1,213.30","1,211.00","1,219.20","1,210.90","3.62K","0.06%"
"2018-8-6","1,212.60","1,216.70","1,220.70","1,209.50","3.28K","-0.45%"
"2018-8-3","1,218.10","1,211.80","1,223.30","1,207.40","5.35K","0.26%"
"2018-8-2","1,214.90","1,219.40","1,224.90","1,210.30","6.90K","-0.61%"
"2018-8-1","1,222.40","1,228.20","1,228.70","1,219.10","6.48K","-0.50%"
"2018-7-31","1,228.50","1,224.90","1,232.60","1,217.60","6.81K","0.17%"
"2018-7-30","1,226.40","1,226.50","1,229.10","1,223.10","22.01K","-0.01%"
"2018-7-27","1,226.50","1,225.80","1,230.10","1,220.00","1.79K","-0.17%"
"2018-7-26","1,228.60","1,234.60","1,237.70","1,224.90","1.26K","-0.48%"
"2018-7-25","1,234.50","1,227.20","1,236.70","1,226.70","0.48K","0.51%"
"2018-7-24","1,228.20","1,227.30","1,232.20","1,221.00","0.85K","0.02%"
"2018-7-23","1,228.00","1,234.20","1,237.40","1,224.80","0.59K","-0.45%"
"2018-7-20","1,233.60","1,226.70","1,234.50","1,218.90","1.08K","0.58%"
"2018-7-19","1,226.50","1,228.90","1,231.20","1,213.40","0.41K","-0.33%"
"2018-7-18","1,230.50","1,229.60","1,230.70","1,223.80","0.29K","0.05%"
"2018-7-17","1,229.90","1,243.20","1,247.40","1,228.80","0.38K","-0.99%"
"2018-7-16","1,242.20","1,245.20","1,248.00","1,241.00","0.24K","-0.13%"
"2018-7-13","1,243.80","1,248.90","1,250.50","1,239.50","0.17K","-0.42%"
"2018-7-12","1,249.10","1,244.70","1,250.50","1,244.70","0.66K","0.14%"
"2018-7-11","1,247.40","1,254.10","1,256.50","1,244.70","0.34K","-0.90%"
"2018-7-10","1,258.70","1,261.60","1,263.50","1,251.30","0.42K","-0.32%"
"2018-7-9","1,262.80","1,260.40","1,269.80","1,260.40","0.07K","0.31%"
"2018-7-6","1,258.90","1,261.50","1,262.70","1,257.80","0.12K","-0.22%"
"2018-7-5","1,261.70","1,257.80","1,263.60","1,256.90","0.14K","0.23%"
"2018-7-4","1,258.80","1,257.70","1,261.00","1,252.20","392.95K","0.19%"
"2018-7-3","1,256.40","1,244.90","1,259.30","1,242.10","0.12K","0.95%"
"2018-7-2","1,244.60","1,256.00","1,257.40","1,244.10","0.04K","-1.01%"
"2018-6-29","1,257.30","1,257.30","1,257.30","1,257.30","226.20K","0.28%"
"2018-6-28","1,253.80","1,253.80","1,253.80","1,253.80","241.82K","-0.18%"
"2018-6-27","1,256.10","1,260.50","1,261.90","1,252.20","256.90K","-0.30%"
"2018-6-26","1,259.90","1,267.30","1,269.40","1,256.40","254.01K","-0.71%"
"2018-6-25","1,268.90","1,272.20","1,274.40","1,265.50","201.57K","-0.14%"
"2018-6-22","1,270.70","1,268.60","1,273.10","1,268.40","184.22K","0.02%"
"2018-6-21","1,270.50","1,269.70","1,272.30","1,262.40","281.81K","-0.31%"
"2018-6-20","1,274.50","1,277.30","1,278.60","1,269.60","233.18K","-0.32%"
"2018-6-19","1,278.60","1,280.70","1,286.80","1,272.60","289.57K","-0.12%"
"2018-6-18","1,280.10","1,281.10","1,284.90","1,279.50","195.74K","0.13%"
"2018-6-15","1,278.50","1,305.90","1,306.70","1,277.90","525.96K","-2.28%"
"2018-6-14","1,308.30","1,303.10","1,313.00","1,301.00","347.19K","0.54%"
"2018-6-13","1,301.30","1,299.60","1,305.20","1,294.50","263.84K","0.15%"
"2018-6-12","1,299.40","1,304.50","1,304.80","1,296.30","236.39K","-0.29%"
"2018-6-11","1,303.20","1,303.50","1,307.00","1,297.80","211.58K","0.04%"
"2018-6-8","1,302.70","1,301.30","1,304.80","1,296.00","217.65K","-0.02%"
"2018-6-7","1,303.00","1,300.90","1,307.80","1,299.00","259.65K","0.12%"
"2018-6-6","1,301.40","1,300.60","1,306.10","1,297.70","252.05K","-0.06%"
"2018-6-5","1,302.20","1,296.40","1,304.80","1,293.50","271.29K","0.38%"
"2018-6-4","1,297.30","1,296.70","1,302.30","1,293.80","215.33K","-0.15%"
"2018-6-1","1,299.30","1,303.00","1,304.80","1,293.10","318.57K","-0.41%"
"2018-5-31","1,304.70","1,306.00","1,311.50","1,301.00","315.14K","-0.14%"
"2018-5-30","1,306.50","1,303.10","1,308.80","1,300.00","338.85K","0.38%"
"2018-5-29","1,301.60","1,302.80","1,309.00","1,294.70","2.24K","0.20%"
"2018-5-28","1,299.00","1,297.20","1,306.10","1,291.40","386.33K","-0.57%"
"2018-5-25","1,306.40","1,307.10","1,309.60","1,302.30","1.52K","-0.07%"
"2018-5-24","1,307.30","1,296.10","1,309.10","1,295.30","1.10K","1.17%"
"2018-5-23","1,292.20","1,294.40","1,299.40","1,289.60","0.40K","-0.19%"
"2018-5-22","1,294.60","1,294.50","1,298.00","1,289.90","0.32K","0.09%"
"2018-5-21","1,293.50","1,293.90","1,295.10","1,284.60","0.31K","-0.05%"
"2018-5-18","1,294.10","1,292.60","1,296.20","1,288.70","0.13K","0.13%"
"2018-5-17","1,292.40","1,293.10","1,296.30","1,287.00","0.13K","-0.16%"
"2018-5-16","1,294.50","1,295.00","1,298.90","1,289.10","0.12K","0.09%"
"2018-5-15","1,293.40","1,316.90","1,317.20","1,292.10","0.44K","-2.10%"
"2018-5-14","1,321.20","1,322.50","1,325.20","1,316.00","0.09K","-0.20%"
"2018-5-11","1,323.80","1,324.60","1,328.40","1,320.80","0.18K","-0.11%"
"2018-5-10","1,325.30","1,316.40","1,325.50","1,314.00","0.09K","0.70%"
"2018-5-9","1,316.10","1,318.10","1,320.60","1,309.00","0.30K","-0.05%"
"2018-5-8","1,316.80","1,316.70","1,321.20","1,309.70","0.07K","-0.03%"
"2018-5-7","1,317.20","1,323.00","1,323.00","1,315.50","0.03K","-0.04%"
"2018-5-4","1,317.70","1,316.50","1,317.80","1,312.80","0.05K","0.15%"
"2018-5-3","1,315.70","1,313.00","1,321.50","1,312.10","0.16K","0.54%"
"2018-5-2","1,308.60","1,313.30","1,316.00","1,307.90","0.03K","-0.10%"
"2018-5-1","1,309.90","1,311.00","1,311.40","1,311.00","0.00K","-0.94%"
"2018-4-30","1,322.30","1,322.30","1,322.30","1,322.30","295.96K","-0.32%"
"2018-4-27","1,326.50","1,326.50","1,326.50","1,326.50","241.65K","0.65%"
"2018-4-26","1,317.90","1,324.20","1,328.00","1,316.20","295.69K","-0.37%"
"2018-4-25","1,322.80","1,332.00","1,333.80","1,320.20","269.90K","-0.77%"
"2018-4-24","1,333.00","1,326.10","1,334.50","1,323.60","277.65K","0.68%"
"2018-4-23","1,324.00","1,336.20","1,337.60","1,323.80","294.25K","-1.07%"
"2018-4-20","1,338.30","1,348.50","1,348.90","1,337.00","282.92K","-0.78%"
"2018-4-19","1,348.80","1,352.40","1,357.70","1,343.20","342.54K","-0.35%"
"2018-4-18","1,353.50","1,350.40","1,359.00","1,345.00","311.37K","0.30%"
"2018-4-17","1,349.50","1,349.10","1,352.20","1,340.20","276.63K","-0.09%"
"2018-4-16","1,350.70","1,349.80","1,353.50","1,342.80","269.55K","0.21%"
"2018-4-13","1,347.90","1,337.60","1,350.30","1,335.50","265.40K","0.45%"
"2018-4-12","1,341.90","1,356.30","1,356.70","1,336.70","397.62K","-1.33%"
"2018-4-11","1,360.00","1,343.10","1,369.40","1,342.50","492.04K","1.05%"
"2018-4-10","1,345.90","1,339.80","1,346.20","1,334.20","285.18K","0.43%"
"2018-4-9","1,340.10","1,338.00","1,341.50","1,330.10","228.81K","0.30%"
"2018-4-6","1,336.10","1,329.70","1,339.10","1,322.60","373.57K","0.57%"
"2018-4-5","1,328.50","1,337.10","1,338.70","1,326.00","280.40K","-0.87%"
"2018-4-4","1,340.20","1,336.70","1,352.50","1,335.20","351.03K","0.22%"
"2018-4-3","1,337.30","1,345.00","1,346.60","1,332.70","288.39K","-0.71%"
"2018-4-2","1,346.90","1,330.70","1,349.20","1,329.00","254.66K","1.48%"
